Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"San Javier, Pathé, La Cruz, Jardines de Queretaro, Diligencias, Calesa, Bosques del Acueducto, El Cortijo",20.596568280859998,-100.379079150576,Laboratorio Medicina y Diagnostico de Querétaro,20.5934964470507,-100.38664073959512,Medical Lab
"San Javier, Pathé, La Cruz, Jardines de Queretaro, Diligencias, Calesa, Bosques del Acueducto, El Cortijo",20.596568280859998,-100.379079150576,Implantoperio,20.592325025749794,-100.37313222885132,Dentist's Office
"San Javier, Pathé, La Cruz, Jardines de Queretaro, Diligencias, Calesa, Bosques del Acueducto, El Cortijo",20.596568280859998,-100.379079150576,CEO Centro De Estudios Odontológicos,20.590293,-100.375568,Dentist's Office
"San Javier, Pathé, La Cruz, Jardines de Queretaro, Diligencias, Calesa, Bosques del Acueducto, El Cortijo",20.596568280859998,-100.379079150576,Dental Expert,20.59774744165065,-100.37137857850153,Dentist's Office
"San Javier, Pathé, La Cruz, Jardines de Queretaro, Diligencias, Calesa, Bosques del Acueducto, El Cortijo",20.596568280859998,-100.379079150576,Wuotto Grupo Dental,20.591178812750154,-100.37282626172359,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Centro Dermatológico San Francisco,20.599075657030966,-100.37082977945292,Medical Center
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Farmacia Guadalajara,20.595148344997554,-100.3714544733684,Pharmacy
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Farmacias del Ahorro,20.600200391044968,-100.36758400388693,Pharmacy
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Clínica San Francisco,20.59911641862643,-100.37070744132411,Hospital
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Farmacias del Ahorro,20.601774156881117,-100.36519876770616,Pharmacy
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Farmacias del Ahorro,20.595329956886662,-100.37154062315864,Pharmacy
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Farmacias Guadalajara,20.59521784707949,-100.37144438178069,Pharmacy
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Laboratorio Medico Polanco B. Quintana,20.593528889516353,-100.36870152246823,Medical Center
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Clinica Medica Equilibrium Dentista Nutrición Psicología Medicina Estética Spa,20.598439,-100.37637,Medical Center
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Clínica médica del bosque,20.596009469787553,-100.37694832725983,Hospital
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Bio Vital,20.59477703941494,-100.3647543388443,Medical Center
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Sanatorio guadalupe,20.59206206556544,-100.36906758340658,Hospital
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,"OrtoClínicas, Clínica Dental Familiar",20.599270660127672,-100.36931128324221,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Dental Expert,20.59774744165065,-100.37137857850153,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Consultorio Dental Adei,20.599729563132446,-100.37586976237597,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Intermedic,20.595101594700893,-100.37709267531004,Medical Lab
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Clinica Medica Carretas,20.592012405395508,-100.36892700195312,Medical Lab
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Dental Lozano (dentista),20.592077274715468,-100.3690856134514,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Implantoperio,20.592325025749794,-100.37313222885132,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Dicorsa Diagnóstico Computarizado en Odontologia,20.59377480505196,-100.37617424478042,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Wuotto Grupo Dental,20.591178812750154,-100.37282626172359,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Ortodoncista Arturo Corona Cortes,20.59080012240386,-100.37052314023767,Dentist's Office
"Conjunto Seminario, Karina, La Peñita, Calesa 2a Sección, El Cortijo, El Oasis, Villa Los Arcos, El Cortijo II, Del Río",20.5996430883716,-100.37050099407499,Psic. Jorge Luis Mendoza,20.595237565045565,-100.3774344921112,Mental Health Office
La Pastora,20.5929935393964,-100.379686491982,Clinica Orquideas,20.594126260538758,-100.37908105811566,Medical Center
La Pastora,20.5929935393964,-100.379686491982,Farmacias del Ahorro,20.595328352805158,-100.38073219423589,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Clinica Quiropractica Montaño,20.586697998982153,-100.37661557280582,Medical Center
La Pastora,20.5929935393964,-100.379686491982,Hospital De La Santa Cruz,20.595044791588496,-100.37979379429292,Hospital
La Pastora,20.5929935393964,-100.379686491982,Farmacia Guadalajara,20.595148344997554,-100.3714544733684,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Clínica médica del bosque,20.596009469787553,-100.37694832725983,Hospital
La Pastora,20.5929935393964,-100.379686491982,homeopatia de queretaro,20.58917267662068,-100.37653879789377,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Farmacias del Ahorro,20.586805020191033,-100.37607438651922,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Farmacia Guadalajara Circunvalación,20.597983,-100.381022,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Clinica Queretaro,20.58777439834461,-100.37647575715167,Hospital
La Pastora,20.5929935393964,-100.379686491982,nutrire,20.59460484572172,-100.38610339164734,Medical Center
La Pastora,20.5929935393964,-100.379686491982,INNÉOV,20.586899,-100.378142,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Clinica Medica Equilibrium Dentista Nutrición Psicología Medicina Estética Spa,20.598439,-100.37637,Medical Center
La Pastora,20.5929935393964,-100.379686491982,Farmancia Similares Pza Las Americas,20.587861548056537,-100.37410397112566,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Farmacias del Ahorro,20.595329956886662,-100.37154062315864,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Farmacias Guadalajara,20.59521784707949,-100.37144438178069,Pharmacy
La Pastora,20.5929935393964,-100.379686491982,Podologo,20.587774,-100.37264,Doctor's Office
La Pastora,20.5929935393964,-100.379686491982,ORTODONCIA PROFESIONAL,20.592560714363568,-100.37859059397853,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Intermedic,20.595101594700893,-100.37709267531004,Medical Lab
La Pastora,20.5929935393964,-100.379686491982,Dicorsa Diagnóstico Computarizado en Odontologia,20.59377480505196,-100.37617424478042,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Laboratorios Chopo,20.590315220909357,-100.37515137729731,Medical Lab
La Pastora,20.5929935393964,-100.379686491982,Animal Park Hospital Veterinario,20.590462081353692,-100.37203714265944,Veterinarian
La Pastora,20.5929935393964,-100.379686491982,CEO Centro De Estudios Odontológicos,20.590293,-100.375568,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Psic. Jorge Luis Mendoza,20.595237565045565,-100.3774344921112,Mental Health Office
La Pastora,20.5929935393964,-100.379686491982,Laboratorio Medicina y Diagnostico de Querétaro,20.5934964470507,-100.38664073959512,Medical Lab
La Pastora,20.5929935393964,-100.379686491982,Implantoperio,20.592325025749794,-100.37313222885132,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Laboratorios Chopo,20.58679585103639,-100.3833949306088,Medical Lab
La Pastora,20.5929935393964,-100.379686491982,Wuotto Grupo Dental,20.591178812750154,-100.37282626172359,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,LABORATORIO CHOPO,20.587010524986624,-100.38469923643203,Medical Lab
La Pastora,20.5929935393964,-100.379686491982,Consultorio Dental Adei,20.599729563132446,-100.37586976237597,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Dentimex,20.585009,-100.38073,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Dentalia,20.584932,-100.381166,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Dental Médica,20.585910749403748,-100.38499539523625,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Ortodoncista Arturo Corona Cortes,20.59080012240386,-100.37052314023767,Dentist's Office
La Pastora,20.5929935393964,-100.379686491982,Dentista,20.592176886488573,-100.38910612463951,Dentist's Office
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Clinica Orquideas,20.594126260538758,-100.37908105811566,Medical Center
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Farmacias del Ahorro,20.595328352805158,-100.38073219423589,Pharmacy
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Farmacia Guadalajara Circunvalación,20.597983,-100.381022,Pharmacy
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Hospital De La Santa Cruz,20.595044791588496,-100.37979379429292,Hospital
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Clinica Medica Equilibrium Dentista Nutrición Psicología Medicina Estética Spa,20.598439,-100.37637,Medical Center
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Farmacias Guadalajara,20.599493055186926,-100.3878803224737,Pharmacy
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Clínica médica del bosque,20.596009469787553,-100.37694832725983,Hospital
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Farmacia Guadalajara,20.595148344997554,-100.3714544733684,Pharmacy
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Centro Dermatológico San Francisco,20.599075657030966,-100.37082977945292,Medical Center
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Conie Bogart Aromaterapia,20.600065729606733,-100.38601756095886,Supplement Shop
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,nutrire,20.59460484572172,-100.38610339164734,Medical Center
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Clínica San Francisco,20.59911641862643,-100.37070744132411,Hospital
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Farmacias del Ahorro,20.595329956886662,-100.37154062315864,Pharmacy
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Farmacias Guadalajara,20.59521784707949,-100.37144438178069,Pharmacy
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Centro Quiropractico Integral,20.606897208190826,-100.38233757019043,Medical Center
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Intermedic,20.595101594700893,-100.37709267531004,Medical Lab
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Consultorio Dental Adei,20.599729563132446,-100.37586976237597,Dentist's Office
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Dicorsa Diagnóstico Computarizado en Odontologia,20.59377480505196,-100.37617424478042,Dentist's Office
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,ORTODONCIA PROFESIONAL,20.592560714363568,-100.37859059397853,Dentist's Office
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Psic. Jorge Luis Mendoza,20.595237565045565,-100.3774344921112,Mental Health Office
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Laboratorio Medicina y Diagnostico de Querétaro,20.5934964470507,-100.38664073959512,Medical Lab
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Dental Expert,20.59774744165065,-100.37137857850153,Dentist's Office
"La Cruz, Goyeneche",20.5986050606408,-100.379830349074,Implantoperio,20.592325025749794,-100.37313222885132,Dentist's Office
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Farmacias Guadalajara,20.599493055186926,-100.3878803224737,Pharmacy
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Laboratorio Corregidora,20.5956210287035,-100.3926768785027,Medical Center
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Conie Bogart Aromaterapia,20.600065729606733,-100.38601756095886,Supplement Shop
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Farmacias del Ahorro,20.605036517500118,-100.38995894179948,Pharmacy
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Farmacias del Ahorro,20.595328352805158,-100.38073219423589,Pharmacy
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Farmacia Guadalajara,20.60644047247657,-100.38701294736333,Pharmacy
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Secretaría De Salud,20.594393575524382,-100.39026151674763,Medical Center
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Clinica Orquideas,20.594126260538758,-100.37908105811566,Medical Center
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,nutrire,20.59460484572172,-100.38610339164734,Medical Center
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Farmacias del Ahorro,20.59579301007659,-100.39274522876013,Pharmacy
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Farmacia Guadalajara Circunvalación,20.597983,-100.381022,Pharmacy
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Hospital del Sagrado Corazon,20.599133709271563,-100.39337292309114,Hospital
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Hospital De La Santa Cruz,20.595044791588496,-100.37979379429292,Hospital
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Farmacia Dérmica,20.597282279819595,-100.39413291943842,Pharmacy
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Farmacia Guadalajara,20.597597685391094,-100.39431095123291,Pharmacy
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Centro Quiropractico Integral,20.606897208190826,-100.38233757019043,Medical Center
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,SESEQ Adquisiciones,20.596593313663362,-100.39018416326381,Doctor's Office
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Ópticas Devlyn,20.596444,-100.393887,Doctor's Office
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Centro quiropractico integral,20.607379384140778,-100.3826755105746,Doctor's Office
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,ServiOptica Queretaro,20.597939,-100.394665,Optical Shop
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Laboratorio Medicina y Diagnostico de Querétaro,20.5934964470507,-100.38664073959512,Medical Lab
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Medica 4,20.595296810021196,-100.39244626737499,Dentist's Office
"San José Inn, Arboledas del Río",20.5993773335809,-100.38615034471,Dentista,20.592176886488573,-100.38910612463951,Dentist's Office
